C6,C42
18217,normal.
0,normal.
0,normal.
4071,normal.
4215,normal.
10613,normal.
2531,normal.
2900,normal.
2531,normal.
4499,normal.
2819,normal.
2795,normal.
3535,normal.
124,normal.
0,normal.
0,normal.
4667,normal.
555,normal.
11227,normal.
544,normal.
0,normal.
48843,normal.
4345,normal.
0,normal.
0,normal.
936,normal.
0,normal.
3482,normal.
0,normal.
732,normal.
535,normal.
457,normal.
105,normal.
2674,normal.
105,normal.
776,normal.
275,normal.
105,normal.
2833,normal.
3040,normal.
2807,normal.
2937,normal.
3040,normal.
105,normal.
2235,normal.
0,normal.
105,normal.
352,normal.
4587,normal.
1454,normal.
2582,normal.
3225,normal.
105,normal.
267,normal.
105,normal.
615,normal.
105,normal.
3496,normal.
1562,normal.
4841,normal.
105,normal.
105,normal.
1462,normal.
8542,normal.
230,normal.
291,normal.
2900,normal.
1909,normal.
1950,normal.
3524,normal.
105,normal.
105,normal.
615,normal.
2747,normal.
7291,normal.
105,normal.
426,normal.
4097,normal.
2276,normal.
1002,normal.
105,normal.
2547,normal.
3311,normal.
1718,normal.
1875,normal.
1651,normal.
489,normal.
18019,normal.
7992,normal.
358,normal.
105,normal.
194,normal.
2385,normal.
105,normal.
9902,normal.
7281,normal.
3715,normal.
3856,normal.
3621,normal.
105,normal.
1875,normal.
105,normal.
1721,normal.
1695,normal.
1600,normal.
3856,normal.
105,normal.
105,normal.
1772,normal.
291,normal.
1321,normal.
318,normal.
296,normal.
313,normal.
105,normal.
2672,normal.
533,normal.
1453,normal.
105,normal.
4820,normal.
105,normal.
105,normal.
289,normal.
0,normal.
15313,normal.
4594,normal.
3535,normal.
105,normal.
1140,normal.
4422,normal.
2386,normal.
105,normal.
4820,normal.
4287,normal.
7082,normal.
2900,normal.
4108,normal.
3405,normal.
8024,normal.
2098,normal.
105,normal.
5337,normal.
771,normal.
5487,normal.
535,normal.
105,normal.
105,normal.
105,normal.
105,normal.
29586,normal.
510,normal.
844,normal.
48,normal.
4071,normal.
732,normal.
535,normal.
894,normal.
278,normal.
4707,normal.
105,normal.
105,normal.
105,normal.
782,normal.
732,normal.
0,normal.
382,normal.
990,normal.
105,normal.
3641,normal.
105,normal.
5975,normal.
19455,normal.
636,normal.
5893,normal.
105,normal.
105,normal.
2060,normal.
185,normal.
268,normal.
1447,normal.
15816,normal.
172,normal.
169,normal.
0,normal.
0,normal.
115,normal.
337,normal.
0,normal.
0,normal.
0,normal.
0,normal.
4768,normal.
7331,normal.
440,normal.
482,normal.
0,normal.
325,normal.
107,normal.
0,normal.
0,normal.
0,normal.
0,normal.
0,normal.
0,normal.
0,normal.
1361,normal.
0,normal.
0,normal.
141,normal.
0,normal.
0,normal.
0,normal.
267,normal.
2741,normal.
0,normal.
11302,normal.
6924,normal.
40,normal.
432,normal.
0,normal.
0,normal.
480,normal.
4941,normal.
683,normal.
4768,normal.
310,normal.
310,normal.
0,normal.
0,normal.
0,normal.
310,normal.
2056,normal.
267,normal.
0,normal.
5200,normal.
0,normal.
0,normal.
0,normal.
0,normal.
0,normal.
0,normal.
0,normal.
0,normal.
0,normal.
0,normal.
0,normal.
0,normal.
0,normal.
0,normal.
0,normal.
0,normal.
482,normal.
0,normal.
0,normal.
0,normal.
0,normal.
36,normal.
110,normal.
2537,normal.
3384,normal.
5320,normal.
622,normal.
0,normal.
0,normal.
0,normal.
0,normal.
0,normal.
1856,normal.
331,normal.
0,normal.
330,normal.
330,normal.
337,normal.
0,normal.
788,normal.
3665,normal.
5237,normal.
765,normal.
0,normal.
13510,normal.
26942,normal.
0,normal.
2863,normal.
0,normal.
8941,normal.
7195,normal.
0,normal.
4048,normal.
622,normal.
2862,normal.
0,normal.
3200,normal.
321,normal.
0,normal.
9284,normal.
0,normal.
6388,normal.
1567,normal.
0,normal.
0,normal.
0,normal.
133,normal.
0,normal.
3410,normal.
321,normal.
770,normal.
719,normal.
115,normal.
337,normal.
115,normal.
107,normal.
13335,normal.
2650,normal.
269,normal.
255,normal.
19699,normal.
0,normal.
19704,normal.
920,normal.
369,normal.
1712,normal.
1026,normal.
96,normal.
1438,normal.
0,normal.
13360,normal.
176,normal.
1839,normal.
369,normal.
0,normal.
0,normal.
31146,normal.
1634,normal.
332,normal.
0,normal.
0,normal.
159,normal.
83,normal.
0,normal.
280,normal.
8733,normal.
189,normal.
18882,normal.
331,normal.
1152,normal.
18882,normal.
5743,normal.
0,normal.
1420,normal.
0,normal.
0,normal.
115,normal.
263,normal.
255,normal.
585,normal.
1008,normal.
1149,normal.
1132,normal.
1128,normal.
21328,normal.
1049,normal.
597,normal.
1104,normal.
0,normal.
1367,normal.
1055,normal.
269,normal.
6297,normal.
286,normal.
331,normal.
329,normal.
885,normal.
299,normal.
2034,normal.
6380,normal.
441,normal.
9501,normal.
10068,normal.
537,normal.
0,normal.
0,normal.
11062,normal.
10255,normal.
0,normal.
0,normal.
0,normal.
1838,normal.
1511,normal.
5200,normal.
707,normal.
115,normal.
253,normal.
4768,normal.
344,normal.
484,normal.
0,normal.
774,normal.
253,normal.
3200,normal.
115,normal.
0,normal.
0,normal.
27665,normal.
5924,normal.
1047,normal.
429,normal.
114,normal.
1357,normal.
114,normal.
1529,normal.
3313,normal.
115,normal.
0,normal.
0,normal.
0,normal.
284,normal.
8981,normal.
0,normal.
2394,normal.
2445,normal.
330,normal.
447,normal.
1665,normal.
328,normal.
2398,normal.
0,normal.
0,normal.
791,normal.
87,normal.
3357,normal.
1212,normal.
3313,normal.
1211,normal.
810,normal.
13510,normal.
771,normal.
0,normal.
284,normal.
294,normal.
0,normal.
0,snmpguess.
0,snmpguess.
0,snmpguess.
0,snmpguess.
0,snmpguess.
0,snmpguess.
2214,normal.
2160,normal.
0,snmpguess.
0,normal.
598,normal.
500,normal.
1628489,normal.
0,snmpguess.
1560,normal.
0,normal.
0,normal.
0,snmpguess.
0,snmpguess.
5381,normal.
9204,normal.
0,snmpguess.
0,snmpguess.
0,snmpguess.
0,snmpguess.
9450,normal.
0,snmpguess.
2741,normal.
267,normal.
0,normal.
0,snmpguess.
0,snmpguess.
0,snmpguess.
0,snmpguess.
2373,normal.
0,normal.
2611,normal.
1625,normal.
0,snmpguess.
0,snmpguess.
0,snmpguess.
1586,normal.
0,normal.
0,snmpguess.
1496,normal.
0,normal.
2081,normal.
490868,normal.
0,normal.
0,normal.
0,normal.
2543,normal.
6763,normal.
367,normal.
5464,normal.
247,normal.
0,snmpguess.
0,snmpguess.
0,snmpguess.
0,snmpguess.
0,snmpguess.
0,snmpguess.
0,snmpguess.
2144,normal.
2362,normal.
2373,normal.
0,normal.
0,snmpguess.
0,snmpguess.
0,normal.
32,normal.
0,normal.
390,normal.
0,snmpguess.
0,snmpguess.
0,snmpguess.
0,snmpguess.
0,normal.
0,snmpguess.
0,snmpguess.
1964,normal.
0,snmpguess.
9378,normal.
0,normal.
0,snmpguess.
704,normal.
204,normal.
0,snmpguess.
0,snmpguess.
1859,normal.
2494,normal.
4229,normal.
0,snmpguess.
0,normal.
0,snmpguess.
0,snmpguess.
0,snmpguess.
0,snmpguess.
0,snmpguess.
0,snmpguess.
1382,normal.
2625,perl.
0,snmpguess.
0,snmpguess.
2239,normal.
0,snmpguess.
336,normal.
112,normal.
0,snmpguess.
0,snmpguess.
0,snmpguess.
0,normal.
11556,normal.
870,normal.
0,snmpguess.
0,normal.
0,snmpguess.
0,snmpguess.
4925,normal.
0,snmpguess.
0,normal.
7652,normal.
2748,normal.
2650,normal.
0,snmpguess.
0,normal.
0,normal.
0,snmpguess.
46,normal.
0,snmpguess.
1912,normal.
2205,normal.
0,snmpguess.
14813,normal.
2531,normal.
0,normal.
0,snmpguess.
86,normal.
83,normal.
0,snmpguess.
0,snmpguess.
261,normal.
261,normal.
0,snmpguess.
112,normal.
0,normal.
4291,normal.
4624,normal.
1857,normal.
0,snmpguess.
85,normal.
0,snmpguess.
283,normal.
6924,normal.
321,normal.
0,normal.
255,normal.
334,normal.
267,normal.
0,snmpguess.
0,snmpguess.
1295,normal.
0,snmpguess.
0,snmpguess.
0,normal.
0,snmpguess.
0,snmpguess.
0,snmpguess.
0,snmpguess.
0,snmpguess.
1326,normal.
113,normal.
1754,normal.
31146,normal.
1420,normal.
1295,normal.
0,snmpguess.
10393,normal.
0,snmpguess.
0,snmpguess.
584,normal.
1419,normal.
0,snmpguess.
0,snmpguess.
0,normal.
0,snmpguess.
6950,normal.
179,normal.
332,normal.
0,snmpguess.
17992,normal.
7384,normal.
0,normal.
0,snmpguess.
1287,normal.
0,snmpguess.
0,snmpguess.
0,normal.
0,snmpguess.
274,normal.
0,snmpguess.
273,normal.
0,snmpguess.
0,snmpguess.
0,snmpguess.
0,normal.
585,normal.
2252,normal.
581,normal.
0,normal.
1287,normal.
0,snmpguess.
0,snmpguess.
274,normal.
396,normal.
2229,normal.
0,snmpguess.
0,normal.
9572,normal.
2776,normal.
0,snmpguess.
9556,normal.
1931,normal.
263,normal.
2192,normal.
0,snmpguess.
107,normal.
0,normal.
0,snmpguess.
0,normal.
1228,normal.
0,snmpguess.
10279,normal.
5405,normal.
0,snmpguess.
3349,normal.
0,snmpguess.
0,snmpguess.
0,snmpguess.
0,snmpguess.
0,normal.
0,snmpguess.
0,normal.
1596,normal.
0,snmpguess.
0,snmpguess.
0,snmpguess.
0,snmpguess.
0,normal.
1055,normal.
4088,normal.
0,normal.
0,snmpguess.
1228,normal.
0,snmpguess.
0,snmpguess.
0,snmpguess.
57,normal.
4286,normal.
0,snmpguess.
396,normal.
585,normal.
0,normal.
0,snmpguess.
8545,normal.
0,normal.
371,normal.
0,snmpguess.
112,normal.
0,snmpguess.
141,normal.
0,normal.
0,snmpguess.
0,normal.
0,snmpguess.
0,snmpguess.
0,snmpguess.
0,snmpguess.
0,snmpguess.
0,normal.
7331,normal.
707,normal.
0,snmpguess.
0,normal.
0,snmpguess.
5524,normal.
329,normal.
334,normal.
462,normal.
6356,normal.
354,normal.
0,snmpguess.
1075,normal.
0,snmpguess.
759,normal.
631,normal.
0,snmpguess.
3349,normal.
1904,normal.
0,snmpguess.
0,snmpguess.
0,snmpguess.
0,snmpguess.
0,snmpguess.
0,normal.
117,normal.
0,normal.
340,normal.
914,normal.
0,snmpguess.
797,normal.
0,snmpguess.
0,normal.
304,normal.
997,normal.
0,snmpguess.
0,snmpguess.
0,snmpguess.
2747,normal.
4868,normal.
0,snmpguess.
0,snmpguess.
0,snmpguess.
0,snmpguess.
0,snmpguess.
0,snmpguess.
0,snmpguess.
0,snmpguess.
0,snmpguess.
0,snmpguess.
3554,normal.
5989,normal.
622,normal.
1699,normal.
1435,normal.
83,normal.
1383,normal.
1596,normal.
0,snmpguess.
0,snmpguess.
0,snmpguess.
0,snmpguess.
0,normal.
0,snmpguess.
0,snmpguess.
0,snmpguess.
0,snmpguess.
0,snmpguess.
332,normal.
15416,normal.
0,snmpguess.
0,snmpguess.
0,snmpguess.
0,snmpguess.
1738,normal.
0,snmpguess.
0,snmpguess.
0,snmpguess.
8506,normal.
0,snmpguess.
3204,normal.
6824,normal.
0,snmpguess.
0,normal.
0,snmpguess.
20198,normal.
5965,normal.
26172,normal.
433,normal.
0,snmpguess.
622,normal.
0,snmpguess.
0,snmpguess.
11079,normal.
176,normal.
0,snmpguess.
0,snmpguess.
413,normal.
0,snmpguess.
5320,normal.
331,normal.
0,snmpguess.
326,normal.
0,normal.
0,snmpguess.
0,snmpguess.
0,snmpguess.
0,snmpguess.
0,snmpguess.
4881,normal.
6044,normal.
15416,normal.
0,snmpguess.
0,snmpguess.
0,snmpguess.
1005,normal.
3669,normal.
0,snmpguess.
0,snmpguess.
0,snmpguess.
241,normal.
2005,normal.
0,snmpguess.
0,snmpguess.
451,normal.
0,snmpguess.
0,snmpguess.
0,snmpguess.
0,normal.
0,snmpguess.
0,normal.
0,snmpguess.
1480,normal.
1026,normal.
0,snmpguess.
0,normal.
0,normal.
1480,normal.
1437,normal.
0,snmpguess.
0,snmpguess.
0,snmpguess.
0,snmpguess.
1026,normal.
1525,normal.
0,normal.
0,snmpguess.
791,normal.
0,snmpguess.
4046,normal.
0,snmpguess.
931,normal.
0,snmpguess.
7685,normal.
0,snmpguess.
0,normal.
0,snmpguess.
1480,normal.
1467,normal.
0,snmpguess.
0,snmpguess.
2138,normal.
0,snmpguess.
0,snmpguess.
1467,normal.
1790,normal.
1974,normal.
19972,normal.
756,normal.
756,normal.
0,snmpguess.
1839,normal.
3204,normal.
0,snmpguess.
149,normal.
19673,normal.
0,snmpguess.
1548,normal.
1437,normal.
0,snmpguess.
3233,normal.
330,normal.
3384,normal.
301,normal.
0,normal.
0,normal.
0,snmpguess.
0,snmpguess.
0,normal.
0,snmpguess.
1644,normal.
9235,normal.
0,normal.
3792,normal.
2160,normal.
0,snmpguess.
0,snmpguess.
893,normal.
0,snmpguess.
0,normal.
2701,normal.
0,snmpguess.
0,snmpguess.
2247,normal.
1949,normal.
2433,normal.
0,snmpguess.
204,normal.
0,normal.
2747,normal.
0,snmpguess.
1075,normal.
0,normal.
0,snmpguess.
46,normal.
1380,normal.
1480,normal.
1437,normal.
0,snmpguess.
1911,normal.
1962,normal.
0,normal.
0,snmpguess.
893,normal.
572,normal.
0,normal.
0,snmpguess.
0,snmpguess.
48,normal.
115,normal.
0,snmpguess.
0,snmpguess.
0,normal.
1911,normal.
1469,normal.
0,snmpguess.
0,snmpguess.
0,snmpguess.
115,normal.
113,normal.
10194,normal.
7397,normal.
0,snmpguess.
11079,normal.
0,snmpguess.
1712,normal.
1480,normal.
11394,normal.
0,normal.
0,snmpguess.
114,normal.
0,snmpguess.
0,normal.
0,normal.
4,normal.
1426,normal.
11079,normal.
1467,normal.
0,snmpguess.
0,snmpguess.
0,snmpguess.
12507,normal.
7927,normal.
0,snmpguess.
1426,normal.
1467,normal.
1839,normal.
1026,normal.
0,snmpguess.
285,normal.
0,snmpguess.
0,snmpguess.
0,normal.
3222,normal.
0,snmpguess.
0,snmpguess.
2247,normal.
113,normal.
761,normal.
2433,normal.
0,snmpguess.
0,normal.
0,normal.
13698,normal.
0,normal.
0,snmpguess.
0,snmpguess.
0,snmpguess.
1761,normal.
378,normal.
0,snmpguess.
0,snmpguess.
0,snmpguess.
0,snmpguess.
0,snmpguess.
0,snmpguess.
0,snmpguess.
0,normal.
0,snmpguess.
38131,normal.
0,normal.
0,snmpguess.
1551,normal.
9432,normal.
500,normal.
0,normal.
0,snmpguess.
112,normal.
329,normal.
2084,normal.
0,snmpguess.
0,normal.
171,normal.
178,normal.
166,normal.
171,normal.
0,snmpguess.
1933,normal.
1174,normal.
0,snmpguess.
1938,normal.
3539,normal.
0,snmpguess.
0,snmpguess.
0,snmpguess.
83,normal.
1480,normal.
0,normal.
0,normal.
349,normal.
202,normal.
0,snmpguess.
0,normal.
0,normal.
0,normal.
0,snmpguess.
0,snmpguess.
412,normal.
0,snmpguess.
0,snmpguess.
0,normal.
0,normal.
0,snmpguess.
0,snmpguess.
571,normal.
1467,normal.
1426,normal.
0,snmpguess.
83,normal.
0,snmpguess.
7652,normal.
0,snmpguess.
0,snmpguess.
0,snmpguess.
0,snmpguess.
0,snmpguess.
0,snmpguess.
2268,normal.
1054,normal.
0,snmpguess.
1215,normal.
0,snmpguess.
2239,normal.
0,normal.
122,normal.
0,snmpguess.
280,normal.
0,normal.
0,snmpguess.
0,snmpguess.
2279,normal.
0,snmpguess.
0,snmpguess.
391,normal.
0,snmpguess.
0,normal.
0,snmpguess.
327,normal.
0,snmpguess.
0,snmpguess.
0,snmpguess.
600,normal.
0,snmpguess.
0,snmpguess.
0,snmpguess.
0,snmpguess.
0,normal.
1018,normal.
391,normal.
1712,normal.
284,normal.
0,snmpguess.
1839,normal.
1480,normal.
0,snmpguess.
474,normal.
7268,normal.
107,normal.
107,normal.
0,snmpguess.
0,snmpguess.
0,snmpguess.
0,snmpguess.
0,normal.
5022,normal.
556,normal.
0,snmpguess.
0,snmpguess.
0,normal.
0,snmpguess.
0,snmpguess.
1417,normal.
0,normal.
3995,normal.
0,normal.
0,snmpguess.
5476,normal.
12594,normal.
0,snmpguess.
4484,normal.
114,normal.
0,snmpguess.
0,snmpguess.
0,normal.
1419,normal.
0,normal.
1467,normal.
1525,normal.
0,snmpguess.
3621,normal.
753,normal.
0,normal.
0,snmpguess.
0,normal.
0,normal.
0,normal.
1426,normal.
1839,normal.
114,normal.
24384,normal.
806,normal.
0,snmpguess.
620,normal.
1667,normal.
0,normal.
1311,normal.
4484,normal.
0,normal.
4073,normal.
1590,normal.
349,normal.
0,normal.
330,normal.
0,snmpguess.
374,normal.
1625,normal.
495,normal.
668,normal.
7273,normal.
191,normal.
194,normal.
0,snmpguess.
39069,normal.
0,snmpguess.
44,normal.
0,normal.
115,normal.
3512,normal.
3038,normal.
1667,normal.
0,snmpguess.
0,snmpguess.
0,snmpguess.
556,normal.
1015,normal.
0,snmpguess.
380,normal.
0,snmpguess.
702,normal.
30900,normal.
788,normal.
2707,normal.
261,normal.
354,normal.
0,snmpguess.
3744,normal.
0,snmpguess.
3487,normal.
512,normal.
328,normal.
252,normal.
128,normal.
0,normal.
0,snmpguess.
0,snmpguess.
621,normal.
20669,normal.
241,normal.
0,snmpguess.
0,snmpguess.
0,snmpguess.
0,snmpguess.
0,snmpguess.
1565,normal.
1529,normal.
5860,normal.
0,snmpguess.
2412,normal.
905,normal.
868,normal.
0,snmpguess.
26643,normal.
54989,normal.
0,snmpguess.
132,normal.
0,snmpguess.
327,normal.
1249,normal.
376,normal.
289,normal.
0,snmpguess.
276,normal.
1960,normal.
0,snmpguess.
0,snmpguess.
691,normal.
572,normal.
816,normal.
2115,normal.
488,normal.
392,normal.
13510,normal.
5989,normal.
0,normal.
0,snmpguess.
0,snmpguess.
8461,normal.
0,snmpguess.
2034,normal.
756,normal.
1645,normal.
0,snmpguess.
0,normal.
0,snmpguess.
35585,normal.
2828,normal.
584,normal.
419,normal.
291,normal.
1487,normal.
53920,normal.
0,snmpguess.
0,snmpguess.
0,normal.
1215,normal.
431,normal.
332,normal.
505,normal.
521,normal.
850,normal.
0,snmpguess.
556,normal.
367,normal.
370,normal.
2438,normal.
339,normal.
0,normal.
1311,normal.
12192,normal.
1300,normal.
1524,normal.
3313,normal.
1386,normal.
584,normal.
0,normal.
1054,normal.
0,snmpguess.
759,normal.
296,normal.
7372,normal.
1585,normal.
1905,normal.
2746,normal.
45,normal.
3349,normal.
0,snmpguess.
0,snmpguess.
349,normal.
2227,normal.
296,normal.
14518,normal.
0,snmpguess.
0,snmpguess.
330,normal.
2746,normal.
0,snmpguess.
0,snmpguess.
303,normal.
628,normal.
0,snmpguess.
3028,normal.
370,normal.
0,snmpguess.
454,normal.
402,normal.
11214,normal.
794,normal.
1811,normal.
374,normal.
658,normal.
0,normal.
0,snmpguess.
0,snmpguess.
0,snmpguess.
0,snmpguess.
0,snmpguess.
0,normal.
0,snmpguess.
356,normal.
415,normal.
0,snmpguess.
3349,normal.
299,normal.
307,normal.
0,snmpguess.
0,snmpguess.
1825,normal.
469,normal.
0,snmpguess.
0,snmpguess.
11472,normal.
4073,normal.
9443,normal.
627,normal.
0,snmpguess.
8856,normal.
0,snmpguess.
1459,normal.
0,snmpguess.
1228,normal.
0,snmpguess.
83,normal.
114,normal.
0,normal.
0,snmpguess.
2445,normal.
6924,normal.
0,snmpguess.
0,normal.
1576,normal.
0,snmpguess.
2412,normal.
987,normal.
0,snmpguess.
868,normal.
478,normal.
775,normal.
548,normal.
850,normal.
83,normal.
1510,normal.
4843,normal.
0,snmpguess.
307,normal.
2156,normal.
2375,normal.
1531,normal.
1617,normal.
0,normal.
13335,normal.
0,snmpguess.
261,normal.
1388,normal.
407,normal.
8773,normal.
0,snmpguess.
0,snmpguess.
4217,normal.
753,normal.
1459,normal.
0,snmpguess.
526,normal.
12442,normal.
6924,normal.
0,snmpguess.
0,snmpguess.
0,snmpguess.
54989,normal.
953,normal.
255,normal.
622,normal.
0,snmpguess.
0,snmpguess.
0,snmpguess.
0,snmpguess.
885,normal.
0,normal.
0,normal.
45,normal.
12442,normal.
0,normal.
0,snmpguess.
0,snmpguess.
0,normal.
351,normal.
857,normal.
667,normal.
183,normal.
885,normal.
327,normal.
673,normal.
0,snmpguess.
0,snmpguess.
0,snmpguess.
0,snmpguess.
1063,normal.
13696,normal.
702,normal.
1923,normal.
2563,normal.
6830,normal.
933,normal.
1912,normal.
22386,normal.
0,snmpguess.
0,snmpguess.
2302,normal.
753,normal.
7106,normal.
0,snmpguess.
0,snmpguess.
2138,normal.
295,normal.
289,normal.
605,normal.
1330,normal.
417,normal.
0,snmpguess.
0,snmpguess.
0,snmpguess.
3746,normal.
85,normal.
0,snmpguess.
0,snmpguess.
0,snmpguess.
0,snmpguess.
4073,normal.
25887,normal.
37407,normal.
1911,normal.
1666,normal.
0,snmpguess.
1331,normal.
1106,normal.
6700,normal.
352,normal.
0,snmpguess.
0,snmpguess.
0,snmpguess.
13572,normal.
255,normal.
117,normal.
0,snmpguess.
182,normal.
2289,normal.
0,snmpguess.
402,normal.
0,snmpguess.
3171,normal.
1350,normal.
1748,normal.
0,snmpguess.
46,normal.
0,snmpguess.
22719,normal.
0,snmpguess.
1944,normal.
0,snmpguess.
5574,normal.
0,snmpguess.
176,normal.
622,normal.
999,normal.
0,snmpguess.
0,snmpguess.
0,snmpguess.
0,normal.
331,normal.
655,normal.
0,snmpguess.
1478,normal.
3734,normal.
2328,normal.
622,normal.
0,snmpguess.
0,snmpguess.
0,normal.
0,normal.
0,snmpguess.
325,normal.
12721,normal.
0,normal.
0,snmpguess.
0,normal.
4368,normal.
240,normal.
0,snmpguess.
0,normal.
481,normal.
0,normal.
0,snmpguess.
299,normal.
6675,normal.
42,normal.
42,normal.
0,snmpguess.
42,normal.
42,normal.
0,snmpguess.
42,normal.
1874,normal.
14850,normal.
42,normal.
0,snmpguess.
42,normal.
42,normal.
1905,normal.
0,normal.
42,normal.
0,snmpguess.
0,snmpguess.
0,snmpguess.
261,normal.
34,normal.
34,normal.
0,normal.
0,snmpguess.
34,normal.
0,normal.
0,snmpguess.
337,normal.
12507,normal.
0,normal.
0,snmpguess.
0,snmpguess.
0,normal.
0,snmpguess.
0,normal.
0,snmpguess.
0,snmpguess.
10773,normal.
5881,normal.
1478,normal.
337,normal.
34,normal.
2676,normal.
365,normal.
0,snmpguess.
0,snmpguess.
0,snmpguess.
5474,normal.
0,snmpguess.
0,pod.
240,normal.
15523,normal.
0,snmpguess.
0,pod.
0,pod.
0,pod.
0,pod.
0,pod.
0,pod.
0,pod.
5320,normal.
15416,normal.
0,pod.
0,pod.
0,normal.
5248,normal.
0,pod.
6356,normal.
332,normal.
0,pod.
0,pod.
0,pod.
0,pod.
0,pod.
0,snmpguess.
0,pod.
0,pod.
0,pod.
0,normal.
759,normal.
2393,normal.
1233,normal.
329,normal.
2547,normal.
42,normal.
0,normal.
331,normal.
114,normal.
365,normal.
0,normal.
0,normal.
4086,normal.
0,normal.
330,normal.
331,normal.
3499,normal.
0,snmpguess.
0,snmpguess.
0,snmpguess.
685,normal.
0,normal.
0,normal.
0,normal.
0,normal.
0,normal.
0,normal.
0,snmpguess.
0,snmpguess.
0,snmpguess.
2456,normal.
0,normal.
0,snmpguess.
0,normal.
0,snmpguess.
0,normal.
0,normal.
0,snmpguess.
40925,normal.
0,snmpguess.
0,snmpguess.
13105,normal.
6356,normal.
1780,normal.
4411,normal.
567,normal.
0,snmpguess.
557,normal.
1265,normal.
9762,normal.
2266,normal.
567,normal.
4331,normal.
0,snmpguess.
0,snmpguess.
483,normal.
9843,normal.
0,normal.
1480,normal.
1026,normal.
0,snmpguess.
1637,normal.
38,normal.
0,snmpguess.
0,snmpguess.
0,snmpguess.
0,snmpguess.
0,snmpguess.
0,snmpguess.
837,normal.
0,snmpguess.
0,snmpguess.
0,snmpguess.
0,snmpguess.
1640,normal.
0,snmpguess.
2090,normal.
0,normal.
1181,normal.
0,snmpguess.
0,snmpguess.
502,normal.
12345,normal.
0,snmpguess.
2092,normal.
1274,normal.
0,snmpguess.
0,snmpguess.
5787,normal.
0,snmpguess.
736,normal.
8195,normal.
0,snmpguess.
0,snmpguess.
20417,normal.
0,normal.
0,snmpguess.
1529,normal.
8817,normal.
102,normal.
0,snmpguess.
370,normal.
46,normal.
366,normal.
0,snmpguess.
0,snmpguess.
872,normal.
4578,normal.
920,normal.
287,normal.
0,snmpguess.
461,normal.
8195,normal.
6633,normal.
1435,normal.
922,normal.
0,snmpguess.
1370,normal.
0,snmpguess.
0,normal.
42,normal.
0,normal.
0,snmpguess.
329,normal.
0,normal.
115,normal.
302,normal.
5339,normal.
0,snmpguess.
42,normal.
0,normal.
0,snmpguess.
332,normal.
0,snmpguess.
0,snmpguess.
1026,normal.
1525,normal.
83,normal.
2701,normal.
0,snmpguess.
2302,normal.
6900,normal.
7384,normal.
0,normal.
2376,normal.
1712,normal.
6107,normal.
4336,normal.
5939,normal.
0,normal.
2136,normal.
1787,normal.
0,snmpguess.
83,normal.
525,normal.
0,snmpguess.
17,normal.
1785,normal.
265,normal.
84,normal.
0,snmpguess.
0,normal.
1026,normal.
1525,normal.
0,snmpguess.
335,normal.
0,snmpguess.
3565,normal.
3602,normal.
4368,normal.
1152,normal.
0,snmpguess.
0,snmpguess.
0,snmpguess.
193,normal.
1165,normal.
8195,normal.
0,snmpguess.
6669,normal.
0,snmpguess.
2670,normal.
460,normal.
35204,normal.
966,normal.
0,snmpguess.
762,normal.
3044,normal.
4046,normal.
35012,normal.
693,normal.
947,normal.
1352,normal.
840,normal.
0,snmpguess.
2003,normal.
0,normal.
0,snmpguess.
766,normal.
0,snmpguess.
173,normal.
2003,normal.
389,normal.
41,normal.
521,normal.
0,snmpguess.
0,snmpguess.
6633,normal.
308,normal.
117,normal.
916,normal.
6448,normal.
631,normal.
0,snmpguess.
2620,normal.
222,normal.
0,snmpguess.
0,normal.
0,normal.
0,snmpguess.
6776,normal.
4657,normal.
0,normal.
84,normal.
115,normal.
463,normal.
0,snmpguess.
181,normal.
181,normal.
5699,normal.
938,normal.
21122,normal.
2269,normal.
112,normal.
2773,normal.
34,normal.
2186,normal.
916,normal.
0,snmpguess.
326,normal.
0,normal.
0,snmpguess.
392,normal.
0,snmpguess.
0,snmpguess.
315,normal.
840,normal.
765,normal.
2653,normal.
11265,normal.
0,normal.
840,normal.
631,normal.
0,snmpguess.
283,normal.
0,normal.
464,normal.
5354,normal.
286,normal.
0,snmpguess.
326,normal.
114,normal.
45,normal.
1663,normal.
0,snmpguess.
0,snmpguess.
0,snmpguess.
1359,normal.
774,normal.
0,snmpguess.
2202,normal.
2066,normal.
282,normal.
6288,normal.
0,snmpguess.
2028,normal.
8885,normal.
0,snmpguess.
6046,normal.
0,snmpguess.
0,snmpguess.
0,snmpguess.
0,snmpguess.
0,snmpguess.
0,normal.
0,normal.
0,normal.
0,snmpguess.
0,snmpguess.
0,named.
0,snmpguess.
0,normal.
0,normal.
315,normal.
516,normal.
896,normal.
0,snmpguess.
840,normal.
1352,normal.
0,normal.
2652,normal.
12884,normal.
12884,normal.
326,normal.
390,normal.
0,normal.
0,normal.
2774,normal.
1101,normal.
297,normal.
284,normal.
0,snmpguess.
1693,normal.
795,normal.
278,normal.
608,normal.
1251,normal.
0,snmpguess.
0,normal.
0,snmpguess.
0,normal.
0,normal.
0,normal.
0,normal.
0,snmpguess.
0,snmpguess.
0,snmpguess.
329,normal.
45,normal.
0,normal.
0,snmpguess.
0,snmpguess.
0,snmpguess.
0,snmpguess.
0,normal.
0,snmpguess.
0,normal.
0,snmpguess.
114,normal.
0,named.
84,normal.
0,normal.
42,normal.
0,snmpguess.
0,normal.
0,snmpguess.
0,snmpguess.
345,normal.
0,snmpguess.
